Id   |Name                     |!|Country                                   |Sponsor                                         |Host                                           |Distance  |Latency
17583|Buíque                   | |BR                                        |Conecta Telecom                                 |speedtest.ispconecta.com.br:8080               |8792946.6 |0
16894|Salgueiro                | |BR                                        |FerreiraNet Telecom                             |speedtest.ferreiranettelecom.com.br:8080       |8855581.9 |0
17606|Aracaju                  | |BR                                        |G8                                              |speedtest.aju.g8.net.br:8080                   |8986104.4 |0
16954|Estância                 | |BR                                        |Acesso.net                                      |ookla.acesso.net:8080                          |9038288.0 |0
16928|Juazeiro                 | |BR                                        |Kasatech                                        |speedtest.kasatech.net:8080                    |9065586.8 |0
16648|Salvador                 | |BR                                        |Nex Telecom                                     |speedtest.nextelecom.net.br:8080               |9258584.2 |0
16952|Araguaina                | |BR                                        |ProntoTelecom Internet                          |www.prontotelecom.com.br:8080                  |9380358.1 |0
17246|Itabuna                  | |BR                                        |UWBR VOX Telecomunicações                       |speedvox-ita01.voxconexao.com.br:8080          |9473273.5 |0
17611|Tucumã                   | |BR                                        |JC TELECOM SERVIÇOS DE TELECOMUNICAÇÕES LTDA    |ns2.grupojcc.com.br:8080                       |9544137.0 |0
17196|Pedra Azul               | |BR                                        |Minas Online                                    |speedtest.minasonlinepedraazul.com.br:8080     |9708542.5 |0
17514|Virgem da Lapa           | |BR                                        |Connect Fibra                                   |speedtest.connectfibratelecom.com.br:8080      |9838581.6 |0
17442|Manaus                   | |BR                                        |Fiber Network                                   |velocimetro1.fibernetwork.com.br:8080          |9853711.4 |0
17427|Minas Novas              | |BR                                        |Power Tech                                      |sp2.powertech.psi.br:8080                      |9900844.8 |0
17420|Brasilia                 | |BR                                        |G8                                              |speedtest.bsa.g8.net.br:8080                   |10114012.3|0
17781|Santa Bárbara do Leste   | |BR                                        |Nova Tecnologia                                 |ookla1.novatecnologia.com.br:8080              |10119246.0|0
16599|Brazlândia               | |BR                                        |VP MULTIMIDIA                                   |speedtest.skill.net.br:8080                    |10124046.2|0
17162|Pará de Minas            | |BR                                        |Efibra                                          |speed.efibra.com.br:8080                       |10262910.7|0
