Id   |Name                         |!|Country                                   |Sponsor                                                              |Host                                                    |Distance  |Latency
4494 |Kingisepp                    |+|Russian Federation                        |King-Online Ltd.                                                     |sp1.king-online.ru:8080                                 |1111297.4 |0
21457|Matelica                     |+|Italy                                     |Newtec srl                                                           |speedtest.wirteksrl.it:8080                             |1111752.2 |0
17048|Vaduz                        |+|Liechtenstein                             |Telecom Liechtenstein AG                                             |speedtest.fl1.li:8080                                   |1111781.5 |0
20255|Vaduz                        |+|Liechtenstein                             |TON Total Optical Networks AG                                        |speedtest.ton-net.com:8080                              |1111781.5 |0
15302|Luhansk                      |+|Ukraine                                   |Digital Service Ltd.                                                 |speedtest.dsip.net:8080                                 |1112625.6 |0
11821|Luhansk                      |+|Ukraine                                   |ISP Luganet                                                          |luganet.ua:8080                                         |1112625.6 |0
15816|Stanica Luganskaya           |+|Ukraine                                   |Mytelecom LLC                                                        |speedtest.stanica.mytele.com.ua:8080                    |1112625.6 |0
22670|Luhansk                      |+|Ukraine                                   |Mageal                                                               |speedtest.mageal.net:8080                               |1112625.6 |0
24208|Luhansk                      |+|Ukraine                                   |LTK                                                                  |speedtest.ltk-lg.su:8080                                |1112625.6 |0
25028|Luhansk                      |+|Ukraine                                   |HOLINET                                                              |speedtest.holi.net.ua:8080                              |1112625.6 |0
21854|Arkhangel'skoye              |+|Russian Federation                        |Semantic                                                             |speedtest.semantic.su:8080                              |1112758.3 |0
22718|Molfetta                     |+|Italy                                     |WebFi S.r.l.                                                         |speedtest-molfetta.webfi.it:8080                        |1113149.8 |0
14772|Barletta                     |+|Italy                                     |AirLan Srl                                                           |provavelocita.airlan.biz:8080                           |1114892.5 |0
1909 |Tver                         |+|Russian Federation                        |MTS                                                                  |speedtest1.tver.comstar-r.ru:8080                       |1115139.5 |0
3265 |Tver                         |+|Russian Federation                        |Rostelecom                                                           |tver.speedtest.rt.ru:8080                               |1115139.5 |0
2732 |Tver                         |+|Russian Federation                        |DOM.RU                                                               |speedtest.tver.ertelecom.ru:8080                        |1115139.5 |0
11077|Tver                         |+|Russian Federation                        |Net By Net Holding LLC                                               |tver-speedtest-srv02.ti.ru:8080                         |1115139.5 |0
11947|Tver                         |+|Russian Federation                        |Sky@Net                                                              |speedtest.tvhost.ru:8080                                |1115139.5 |0
1111 |Tver                         |+|Russian Federation                        |Fast Link Ltd.                                                       |speed.fastlnk.ru:8080                                   |1115139.5 |0
6814 |Tver                         |+|Russian Federation                        |REGIONSVYAZ, LLC                                                     |st1.regsv.com:8080                                      |1115139.5 |0
5702 |Bologoe                      |+|Russian Federation                        |CJSC RASCOM                                                          |bologoe1.speedtest.rascom.ru:8080                       |1116647.1 |0
7961 |Konstanz                     |+|Germany                                   |Stadtwerke Konstanz GmbH                                             |speedtest01.tk-bodensee.net:8080                        |1116931.8 |0
5739 |Krasnogorsk                  |+|Russian Federation                        |LLC IPLS                                                             |speed.ipls.ru:8080                                      |1116936.8 |0
23838|Krasnogorsk                  |+|Russian Federation                        |Com-site                                                             |speedtest-new.comsite.ru:8080                           |1116936.8 |0
22440|Fasano                       |+|Italy                                     |dodonet                                                              |sp1.dodonet.it:8080                                     |1119912.4 |0
21456|Zelenograd                   |+|Russian Federation                        |Dataplanet Ltd.                                                      |speedtest-zel.dapl.ru:8080                              |1120122.9 |0
20336|Sakarya                      |+|Turkey                                    |Turkcell                                                             |saka01.hizinitestet.com:8080                            |1120525.4 |0
9852 |Riedstadt                    |+|Germany                                   |Neon IT Kevin Wendel                                                 |ookla1.neon-it.de:8080                                  |1120823.6 |0
15946|Vidnoe                       |+|Russian Federation                        |Vidnoe.NET                                                           |speedtest.vidnoe.net:8080                               |1121218.7 |0
24249|Taganrog                     |+|Russian Federation                        |PG19                                                                 |speedtest.pg19.ru:8080                                  |1122391.9 |0
11503|Chur                         |+|Switzerland                               |BERNARDO.FM                                                          |home.bernardo.fm:8080                                   |1122636.8 |0
5747 |Bremen                       |+|Germany                                   |PLUTEX GmbH                                                          |speedtest.plutex.de:8080                                |1122870.0 |0
16596|Bremen                       |+|Germany                                   |Bremen Briteline GmbH                                                |speedtest.briteline.de:8080                             |1122870.0 |0
5733 |Bremen                       |+|Germany                                   |LWLcom GmbH                                                          |speedtest.lwlcom.net:8080                               |1122870.0 |0
4288 |Lipetsk                      |+|Russian Federation                        |Rostelecom                                                           |lipetsk.speedtest.rt.ru:8080                            |1123793.6 |0
9755 |Lipetsk                      |+|Russian Federation                        |Zelenaya. Lipetsk                                                    |speed.lipetsk.zelenaya.net:8080                         |1123793.6 |0
7618 |Lipetsk                      |+|Russian Federation                        |Net By Net Holding LLC                                               |lip1.bigspeedtest.netbynet.ru:8080                      |1123793.6 |0
2663 |Lipetsk                      |+|Russian Federation                        |DOM.RU                                                               |speedtest.lipetsk.ertelecom.ru:8080                     |1123793.6 |0
12235|Schleswig                    |+|Germany                                   |Schleswiger Stadtwerke GmbH                                          |speedtest.schleswiger-stadtwerke.de:8080                |1124230.3 |0
10404|Bologna                      |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestbo1.telecomitalia.it:8080                      |1124627.7 |0
2872 |Bologna                      |+|Italy                                     |LepidaSpA                                                            |speedtest1.lepida.it:8080                               |1124627.7 |0
8282 |Domodedovo                   |+|Russian Federation                        |Gigacom Systems LLC                                                  |st1.gigacoms.ru:8080                                    |1125180.7 |0
20300|Waghäusel                    |+|Germany                                   |WIRCON GmbH                                                          |speedtest.orgdns.net:8080                               |1125286.2 |0
10291|Ludwigshafen                 |+|Germany                                   |TWL-KOM                                                              |speedtest.twl-kom.de:8080                               |1127556.6 |0
4193 |Ludwigshafen                 |+|Germany                                   |PfalzKom                                                             |speedtest.premium.tk:8080                               |1127556.6 |0
3682 |Moscow                       |+|Russian Federation                        |Rostelecom                                                           |moscow.speedtest.rt.ru:8080                             |1128293.1 |0
1907 |Moscow                       |+|Russian Federation                        |MTS                                                                  |librarian.comstar.ru:8080                               |1128293.1 |0
6386 |Moscow                       |+|Russian Federation                        |Megafon                                                              |speedtest-stf.megafon.ru:8080                           |1128293.1 |0
7531 |Moscow                       |+|Russian Federation                        |Net By Net Holding LLC                                               |msk1.bigspeedtest.netbynet.ru:8080                      |1128293.1 |0
10366|Moscow                       |+|Russian Federation                        |Orange Business Services, Russia & CIS                               |speedtest.rosprint.net:8080                             |1128293.1 |0
10987|Moscow                       |+|Russian Federation                        |Beeline                                                              |msk-speedtest2.corbina.net:8080                         |1128293.1 |0
13851|Moscow                       |+|Russian Federation                        |garstelecom                                                          |st.garstelecom.ru:8080                                  |1128293.1 |0
8367 |Moscow                       |+|Russian Federation                        |Starlink                                                             |speedtest1.starlink.ru:8080                             |1128293.1 |0
19756|Moscow                       |+|Russian Federation                        |ASVT                                                                 |speedtest.asvt.ru:8080                                  |1128293.1 |0
17091|Moscow                       |+|Russian Federation                        |Telecom Center                                                       |speedtest.tcenter.ru:8080                               |1128293.1 |0
12363|Moscow                       |+|Russian Federation                        |COMITEN                                                              |sp1.comiten.ru:8080                                     |1128293.1 |0
4984 |Moscow                       |+|Russian Federation                        |CLN                                                                  |speedtest.cln.net:8080                                  |1128293.1 |0
10045|Moscow                       |+|Russian Federation                        |LLC Buran-Telecom                                                    |speedtest.burantel.ru:8080                              |1128293.1 |0
11266|Moscow                       |+|Russian Federation                        |INETCOM LLC                                                          |speedtest1.inetcom.ru:8080                              |1128293.1 |0
6827 |Moscow                       |+|Russian Federation                        |MGTS                                                                 |sptest2.mgts-spdop.ru:8080                              |1128293.1 |0
15252|Moscow                       |+|Russian Federation                        |Reconn LLC                                                           |speedtest.reconn.ru:8080                                |1128293.1 |0
20105|Moscow                       |+|Russian Federation                        |Westcall LTD                                                         |speedtest.westcall.ru:8080                              |1128293.1 |0
22050|Moscow                       |+|Russian Federation                        |RETN                                                                 |speedtest-msk.retn.net:8080                             |1128293.1 |0
6562 |Moscow                       |+|Russian Federation                        |Tele2 Russia                                                         |msk1.companion.tele2.ru:8080                            |1128293.1 |0
21091|Moscow                       |+|Russian Federation                        |Unilink                                                              |speedtest.unilink.ru:8080                               |1128293.1 |0
6053 |Moscow                       |+|Russian Federation                        |MaximaTelecom                                                        |netspd1.vmet.ro:8080                                    |1128293.1 |0
21110|Moscow                       |+|Russian Federation                        |Telenet Solution Ltd                                                 |speedtest.polycomm.net:8080                             |1128293.1 |0
23499|Moscow                       |+|Russian Federation                        |EXTREME LTD                                                          |speedtest.maryno.net:8080                               |1128293.1 |0
22263|Moscow                       |+|Russian Federation                        |AAS Moscow                                                           |speedtest-1.aas.ru:8080                                 |1128293.1 |0
15418|Moscow                       |+|Russian Federation                        |Citytelecom                                                          |speedtest.citytelecom.ru:8080                           |1128293.1 |0
10025|Moscow                       |+|Russian Federation                        |NetRack                                                              |altana.ru:8080                                          |1128293.1 |0
22103|Moscow                       |+|Russian Federation                        |i3D.net                                                              |ru.eu.speedtest.i3d.net:8080                            |1128293.1 |0
20933|Moscow                       |+|Russian Federation                        |CJSC RASCOM                                                          |msk.speedtest.rascom.ru:8080                            |1128293.1 |0
25993|Moscow                       |+|Russian Federation                        |Gold Telecom                                                         |speedtest.starnet.ru:8080                               |1128293.1 |0
24478|Moscow                       |+|Russian Federation                        |Etherway                                                             |zabbix.etherway.ru:8080                                 |1128293.1 |0
22121|Moscow                       |+|Russian Federation                        |MosLine Group LLC                                                    |speedtest.mosline.ru:8080                               |1128293.1 |0
25607|Moscow                       |+|Russian Federation                        |ACADEMSERVICE LTD                                                    |speedtest.acase.ru:8080                                 |1128293.1 |0
25180|Moscow                       |+|Russian Federation                        |MVM Technology LLC                                                   |speedtest.tushino.com:8080                              |1128293.1 |0
26313|Moscow                       |+|Russian Federation                        |Castcrown Limited                                                    |se-msk-bw-test.myghtyblock.com:8080                     |1128293.1 |0
22072|Moscow                       |+|Russian Federation                        |Volga IX                                                             |stmsk.volga-ix.ru:8080                                  |1128293.1 |0
23313|Moscow                       |+|Russian Federation                        |AVANTEL MSK                                                          |speed.msk.avantel.ru:8080                               |1128293.1 |0
18576|Moscow                       |+|Russian Federation                        |MOSOBLCOM LLC                                                        |speedtest.mosoblcom.ru:8080                             |1128293.1 |0
14190|Moscow                       |+|Russian Federation                        |DOM.RU                                                               |speedtest.msk.ertelecom.ru:8080                         |1128494.6 |0
23995|Moscow                       |+|Russian Federation                        |Mosnet                                                               |speedtest.mosnet.ru:8080                                |1128499.9 |0
22970|Moscow                       |+|Russian Federation                        |ASTEIS-TELECOM                                                       |speedtest.asteis.net:8080                               |1128499.9 |0
14703|Teramo                       |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestte1.telecomitalia.it:8080                      |1129615.3 |0
10957|Larisa                       |+|Greece                                    |Greekstream Networks                                                 |speedtest.greekstream.net:8080                          |1130317.8 |0
24074|Rovenki                      |+|Ukraine                                   |Maxtelecom                                                           |maxtelecom.org:8080                                     |1130423.2 |0
7341 |Bursa                        |+|Turkey                                    |IDEAL HOSTING                                                        |speedtest.idealhosting.net.tr:8080                      |1131336.2 |0
1022 |Bursa                        |+|Turkey                                    |DGN Teknoloji                                                        |speedtest.dgn.net.tr:8080                               |1131336.2 |0
21279|Bursa                        |+|Turkey                                    |ServerPlus Internet Sunucu Hizmetleri                                |speedtest.serverplus.com.tr:8080                        |1131336.2 |0
8595 |Bursa                        |+|Turkey                                    |Turkcell                                                             |brsa01.hizinitestet.com:8080                            |1131336.2 |0
24703|Bursa                        |+|Turkey                                    |Bursabil Teknoloji A.Ş.                                              |speedtest.bursabil.com.tr:8080                          |1131336.2 |0
24195|Bursa                        |+|Turkey                                    |Nexsoft Internet Hizmetleri                                          |speedtest.nexsoft.com.tr:8080                           |1131336.2 |0
3515 |Dolgoprudny                  |+|Russian Federation                        |Rostelecom                                                           |dolgoprudny.speedtest.rt.ru:8080                        |1133932.6 |0
7029 |Rotello                      |+|Italy                                     |Ari@net Srl                                                          |www.ariaspeed.com:8080                                  |1135050.5 |0
6648 |Varberg                      |+|Sweden                                    |Mediateknik                                                          |sp1.mediateknik.net:8080                                |1135723.1 |0
5235 |Stockholm                    |+|Sweden                                    |AltusHost B.V.                                                       |se.altushost.com:8080                                   |1136238.5 |0
24388|Stockholm                    |+|Sweden                                    |GTT.net                                                              |sto.speedtest.gtt.net:8080                              |1136238.5 |0
18613|Karlsruhe                    |+|Germany                                   |TelemaxX Telekommunikation GmbH                                      |speedtest.telemaxx.net:8080                             |1137711.1 |0
5829 |Karlsruhe                    |+|Germany                                   |Bratschnitzel.de                                                     |speed.bratschnitzel.de:8080                             |1137711.1 |0
14156|Karlsruhe                    |+|Germany                                   |STARFACE GmbH                                                        |voiptest.starface.de:8080                               |1137786.1 |0
15502|Brescia                      |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestbs1.telecomitalia.it:8080                      |1137831.5 |0
12143|Brescia                      |+|Italy                                     |Intred S.p.A.                                                        |test.intred.it:8080                                     |1137831.5 |0
5371 |Tomilino                     |+|Russian Federation                        |OOO CDMS                                                             |inet-speed.ip-home.net:8080                             |1140618.8 |0
17788|Frauenfeld                   | |CH                                        |Leucom Stafag AG                                                     |speedtest.leucom.ch:8080                                |1141085.8 |0
3943 |Lecce                        |+|Italy                                     |WicitY                                                               |speedtest.wicity.it:8080                                |1141928.3 |0
4462 |Freisbach                    |+|Germany                                   |Mobile Breitbandnetze GmbH                                           |sp1.mbn-glasfaser.de:8080                               |1142521.1 |0
9071 |Modena                       |+|Italy                                     |X-Stream                                                             |ping.x-stream.biz:8080                                  |1142840.8 |0
13642|Modena                       |+|Italy                                     |Telecomitalia S.p.A.                                                 |speedtestmo1.telecomitalia.it:8080                      |1142840.8 |0
20372|Correggio                    |+|Italy                                     |NETandWORK s.r.l.                                                    |speedtest.netandwork.net:8080                           |1144558.7 |0
2282 |Mytishchi                    |+|Russian Federation                        |Intek-M                                                              |intek-m.ru:8080                                         |1144867.8 |0
4952 |Mytishchi                    |+|Russian Federation                        |East Telecom Ltd                                                     |speedtest.east.ru:8080                                  |1144867.8 |0
6963 |Lizzanello                   |+|Italy                                     |Clio S.p.A.                                                          |speedtest.clio.it:8080                                  |1145511.9 |0
6061 |Kista                        |+|Sweden                                    |Tele2                                                                |hgd-speedtest-1.tele2.net:8080                          |1146345.4 |0
21028|Kista                        |+|Sweden                                    |KeFF Networks                                                        |speedtest.keff.org:8080                                 |1146402.0 |0
4735 |Bronnicy                     |+|Russian Federation                        |Proxima                                                              |st2.proximanet.ru:8080                                  |1146568.2 |0
25986|Bronnicy                     |+|Russian Federation                        |SKScom LLC                                                           |speedtest2.my-skscom.ru:8080                            |1146568.2 |0
4425 |Akersberga                   |+|Sweden                                    |Teknikbyran i Sverige AB                                             |speedtest1.teknikbyran.com:8080                         |1147227.9 |0
2228 |Korolev                      |+|Russian Federation                        |CityLink                                                             |speed.city-link.info:8080                               |1148399.7 |0
4548 |Korolev                      |+|Russian Federation                        |Vermont-IT                                                           |speedtest.vermont-it.ru:8080                            |1148399.7 |0
4360 |Krasnodon                    |+|Ukraine                                   |Optima-East LLC                                                      |st1.ipcom.lg.ua:8080                                    |1150509.7 |0
2296 |Balashikha                   |+|Russian Federation                        |ISP Balnet                                                           |speedtest1.balnet.ru:8080                               |1150774.0 |0
17352|Ramenskoye                   |+|Russian Federation                        |AVIEL                                                                |speedtest.aviel.ru:8080                                 |1150785.2 |0
4702 |Ramenskoye                   |+|Russian Federation                        |Proxima                                                              |st1.proximanet.ru:8080                                  |1150785.2 |0
8321 |Altamura                     |+|Italy                                     |TechDigital di Angelastri Giuseppe                                   |speedtest.techdigital.it:8080                           |1151884.1 |0
24175|Altamura                     |+|Italy                                     |Cicorella srl                                                        |speedtest.extnet.it:8080                                |1151884.1 |0
6108 |Martina Franca               |+|Italy                                     |Dieffeitalia.it                                                      |speedtest1.dieffeitalia.it:8080                         |1152360.5 |0
3301 |Foligno                      |+|Italy                                     |Connesi s.p.a.                                                       |speedtest.connesi.it:8080                               |1153168.8 |0
3638 |Serrano                      |+|Italy                                     |Fowhe Broadband                                                      |test.fowhe.com:8080                                     |1153408.2 |0
3026 |Winterthur                   |+|Switzerland                               |Init 7                                                               |panthera.init7.net:8080                                 |1153562.7 |0
6441 |Pushkino                     |+|Russian Federation                        |Beirel Telecom ISP                                                   |sp1.beirel.ru:8080                                      |1154097.5 |0
15674|Linthal                      |+|Switzerland                               |Data Center Light                                                    |speedtest.datacenterlight.ch:8080                       |1157405.9 |0
26670|Palazzolo sull'Oglio         |+|Italy                                     |Airbeam SRL                                                          |speedtest2.airbeam.cloud:8080                           |1157437.9 |0
5367 |Reggio Emilia                |+|Italy                                     |WiMORE S.r.l.                                                        |speedtest.wimore.it:8080                                |1158710.3 |0
6512 |Perugia                      |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestpg1.telecomitalia.it:8080                      |1158767.8 |0
20646|Middelfart                   |+|Denmark                                   |JenZen ApS                                                           |speedtest.jenzen.org:8080                               |1159671.5 |0
20994|Bolu                         |+|Turkey                                    |Turksat Kablonet                                                     |st-bolu-1.turksatkablo.com.tr:8080                      |1160039.9 |0
20960|Balıkesir                    |+|Turkey                                    |Turksat Kablonet                                                     |st-balikesir-1.turksatkablo.com.tr:8080                 |1160190.1 |0
15752|Balikesir                    |+|Turkey                                    |RekorNET                                                             |speedtest.rekornet.com.tr:8080                          |1160190.1 |0
2113 |Gatchina                     |+|Russian Federation                        |Gatchina-Online                                                      |speedtest.gatchina.ru:8080                              |1161033.8 |0
20938|Dmitrov                      |+|Russian Federation                        |Link Ltd.                                                            |speedtest.link-region.ru:8080                           |1161163.6 |0
10433|Lavello                      |+|Italy                                     |FlashLine                                                            |speedtest.flashline.it:8080                             |1162038.9 |0
6219 |Oldenburg                    |+|Germany                                   |EWE TEL GmbH                                                         |85.16.114.252:8080                                      |1162535.3 |0
2918 |Arezzo                       |+|Italy                                     |IVO by D.t.s. S.r.l.                                                 |speedtestarezzo.ivoweb.it:8080                          |1162539.3 |0
3009 |Arezzo                       |+|Italy                                     |Coolnetwork                                                          |94.177.181.243:8080                                     |1162539.3 |0
2811 |Arezzo                       |+|Italy                                     |Aruba S.p.A.                                                         |speedtestnet1.aruba.it:8080                             |1162539.3 |0
18360|Arezzo                       |+|Italy                                     |FLYNET-TECH                                                          |speedtest3.flynet-tech.net:8080                         |1162539.3 |0
5464 |Fryazino                     |+|Russian Federation                        |FTIC Ltd                                                             |speedtest.fryazino.net:8080                             |1162782.1 |0
14164|Helsinki                     |+|Finland                                   |DNA Welho Oy                                                         |nopeus.dna.fi:8080                                      |1163509.4 |0
14928|Helsinki                     |+|Finland                                   |Telia                                                                |speedtest.extra.telia.fi:8080                           |1163520.8 |0
4427 |Helsinki                     |+|Finland                                   |DNA Oy                                                               |speedtest1.s.dnaip.fi:8080                              |1163618.2 |0
864  |Helsinki                     |+|Finland                                   |Nebula Oy                                                            |speedtest-hki2.hosting.fi:8080                          |1163618.2 |0
22669|Helsinki                     |+|Finland                                   |Elisa Oyj                                                            |speedtest2.saunalahti.fi:8080                           |1163618.2 |0
21988|Helsinki                     |+|Finland                                   |TruongFI                                                             |speedtest.truong.fi:8080                                |1163618.2 |0
25362|Helsinki                     |+|Finland                                   |Uganda Hosting Limited                                               |speedtest.sky.host.co.ug:8080                           |1163618.2 |0
17530|Freienbach                   | |CH                                        |Etzelnet                                                             |speedtest.etzelnet.ch:8080                              |1163641.6 |0
6232 |Slavyansk-on-Kuban           |+|Russian Federation                        |Telecenter                                                           |elhot.slavisp.ru:8080                                   |1163995.4 |0
21493|Slavyansk-on-Kuban           |+|Russian Federation                        |SKS-TELECOM                                                          |stkes1.slavisp.ru:8080                                  |1164055.4 |0
24071|Monino                       |+|Russian Federation                        |Infolink                                                             |speedtest.infolink.ru:8080                              |1164481.2 |0
5259 |Voskresensk                  |+|Russian Federation                        |Proxima                                                              |st3.proximanet.ru:8080                                  |1165103.9 |0
14708|Matera                       |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestmt1.telecomitalia.it:8080                      |1165484.9 |0
2786 |Dubna                        |+|Russian Federation                        |Contact Company Ltd.                                                 |st1.dubna.ru:8080                                       |1165598.0 |0
14706|Campobasso                   |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestcb1.telecomitalia.it:8080                      |1166115.6 |0
15920|Campobasso                   |+|Italy                                     |Interfibra                                                           |speedtest1.interfibra.it:8080                           |1166115.6 |0
9329 |Campobasso                   |+|Italy                                     |Dimensione Srl                                                       |speed.dimensione.com:8080                               |1166115.6 |0
25851|Luhovicy                     |+|Russian Federation                        |INKO-Telecom LLC                                                     |speedtest.inko-telecom.ru:8080                          |1166366.1 |0
23925|Bergamo                      |+|Italy                                     |Planetel                                                             |speedtest.planetel.it:8080                              |1166438.7 |0
1591 |Duebendorf                   |+|Switzerland                               |Netstream AG                                                         |speedtest.netstream.ch:8080                             |1166582.8 |0
3821 |Binz                         |+|Switzerland                               |GGA Maur                                                             |speedtest.ggamaur.net:8080                              |1167438.4 |0
5344 |Azov                         |+|Russian Federation                        |trkpuls                                                              |ns0.trkpuls.ru:8080                                     |1168325.0 |0
14702|L'Aquila                     |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestaq1.telecomitalia.it:8080                      |1168648.5 |0
22151|Novorossiysk                 |+|Russian Federation                        |Noviy Internet                                                       |speedtest.natanet.ru:8080                               |1169357.1 |0
16769|Novorossiysk                 |+|Russian Federation                        |ANNEX.PRO                                                            |st.annex.pro:8080                                       |1169357.1 |0
25306|Argalasti                    |+|Greece                                    |Skoultsos Thodoris                                                   |skoultsos.eu:8080                                       |1169811.3 |0
24534|Gostilitsy                   |+|Russian Federation                        |VN-TELECOM                                                           |speedtest.vn-tel.ru:8080                                |1169836.2 |0
25863|Hatten                       |+|France                                    |NOREST-TELECOM                                                       |speedtest.norest-telecom.fr:8080                        |1170438.1 |0
8763 |Tranbjerg                    |+|Denmark                                   |TDC Group                                                            |linespeed3.nms.tele.dk:8080                             |1170893.2 |0
15334|Parma                        |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestpr1.telecomitalia.it:8080                      |1172726.5 |0
15728|Zurich                       |+|Switzerland                               |Monzoon Networks AG                                                  |speedtest.monzoon.net:8080                              |1172758.4 |0
6251 |Zurich                       |+|Switzerland                               |nexellent AG                                                         |speedtest.nexellent.net:8080                            |1173303.7 |0
3188 |Zurich                       |+|Switzerland                               |iway AG                                                              |speedtest.iway.ch:8080                                  |1173303.7 |0
19637|Dübendorf                    |+|Switzerland                               |Glattwerk AG                                                         |sp1.glattnet.ch:8080                                    |1173303.7 |0
12743|Zurich                       |+|Switzerland                               |Wingo                                                                |speedtest.wingo.ch:8080                                 |1173303.7 |0
24389|Zurich                       |+|Switzerland                               |GTT.net                                                              |zrh.speedtest.gtt.net:8080                              |1173303.7 |0
23969|Zurich                       |+|Switzerland                               |Sunrise Communication AG                                             |pzur01speedtst02.sunrise.ch:8080                        |1173303.7 |0
21379|Zürich                       |+|Switzerland                               |meddin.ch                                                            |speedtest.izic.ch:8080                                  |1173303.7 |0
24815|Zurich                       |+|Switzerland                               |AltusHost B.V.                                                       |ch.altushost.com:8080                                   |1173303.7 |0
20193|Kolding                      |+|Denmark                                   |Stofa A/S                                                            |dck-speedtest01.stofa.net:8080                          |1174729.6 |0
23112|Kolding                      |+|Denmark                                   |Nygreen IT ApS                                                       |speedtest2.nygreenit.dk:8080                            |1174729.6 |0
7769 |Scanno                       |+|Italy                                     |SINET Srl                                                            |speedtest.sinetsrl.it:8080                              |1175052.5 |0
16953|Mytilene                     |+|Greece                                    |University of the Aegean                                             |speedtest.aegean.gr:8080                                |1177003.7 |0
14213|Khotkovo                     |+|Russian Federation                        |OTS Ltd.                                                             |speedtest.ots-net.ru:8080                               |1177320.3 |0
4546 |Koblenz                      |+|Germany                                   |KEVAG Telekom GmbH                                                   |speed.ktk.de:8080                                       |1178604.6 |0
3202 |Noginsk                      |+|Russian Federation                        |Ltd. "Flex"                                                          |88.84.200.123:80                                        |1178661.8 |0
9636 |Florence                     |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestfi1.telecomitalia.it:8080                      |1179153.9 |0
2710 |Florence                     |+|Italy                                     |IVO by D.t.s. S.r.l.                                                 |speedtestfirenze.ivoweb.it:8080                         |1179153.9 |0
6443 |Florence                     |+|Italy                                     |AirWifi by AerialCom Srl                                             |sp3.airwifi.it:8080                                     |1179153.9 |0
4435 |Skanderborg                  |+|Denmark                                   |Waoo                                                                 |speedtest01.waoo.dk:8080                                |1179240.5 |0
10842|Uitikon Waldegg              |+|Switzerland                               |GIB-Solutions AG                                                     |speedtest01.flashcable.ch:8080                          |1179402.3 |0
22857|Florence                     |+|Italy                                     |Arcolink by Next.it S.r.l.                                           |srv-st03.arcolink.it:8080                               |1179741.9 |0
15450|Kanevskaya                   |+|Russian Federation                        |GoodNet LLC                                                          |speedtest.gdnet.ru:8080                                 |1180070.2 |0
22274|Nümbrecht                    |+|Germany                                   |Gemeindewerke Nümbrecht GmbH                                         |speedtest-gwn24.tele-ag.de:8080                         |1180950.5 |0
4276 |Rostov-on-Don                |+|Russian Federation                        |Rostelecom                                                           |rostov-na-donu1.speedtest.rt.ru:8080                    |1181987.0 |0
